Date,T,V,P,S,F
1921-10-01,55.09616862262264,10.58177839107818,0.6118815248589479,,3.1
1921-11-01,43.85183737599016,7.0672061346689485,0.729354136638587,,3.5
1921-12-01,38.59992949367724,3.87546217797583,13.48182460033447,,44.1
1922-01-01,32.0,2.845539445382105,5.844583385574706,,40.2
1922-02-01,32.0,2.308982371449378,11.854475051024641,,163.2
1922-03-01,35.543618665041436,3.4690964561754565,7.151959888182511,,117.3
1922-04-01,41.02780557074976,5.442346764385903,0.941848249421027,,124.3
1922-05-01,50.514270622158364,8.29296431183799,2.6200940266950106,,416.5
1922-06-01,59.98934781516628,12.804042184600917,0.4955530363832886,,400.4
1922-07-01,69.51150150132477,19.77095913117579,0.3388693092421967,,86.3
1922-08-01,65.35494145427798,16.764907800390386,0.011371462452209269,,15.5
1922-09-01,65.1582246025349,17.75209914556727,0.001619682193364897,,6.1
1922-10-01,50.33418280134116,8.801608482330986,1.5497941915435947,,5.8
1922-11-01,38.66462354326375,4.869242993175766,5.953706472948459,,16.0
1922-12-01,37.580246151875365,3.303953840901873,10.799153548780748,,58.3
1923-01-01,35.62796243256753,3.71447603403402,7.242595025473464,,65.8
1923-02-01,35.676533914788855,4.283782098743261,1.525995525994461,,50.2
1923-03-01,41.11230344373431,5.893383177611001,0.48057638306321887,,55.8
1923-04-01,42.072179476404564,4.366462747030543,8.083528344450347,,158.0
1923-05-01,51.259601137437215,8.686870035249472,1.119510557881907,,288.0
1923-06-01,53.14494502436086,8.619496393688891,0.8534506093420852,,155.0
1923-07-01,65.78726989804632,16.940599198426906,0.04111633920987931,,66.4
1923-08-01,66.72215609419032,17.988030506810837,0.08128328787771544,,13.4
1923-09-01,60.7240198907091,13.641035257810238,2.3095159824626896,,9.3
1923-10-01,48.72134354247579,8.256335644484231,1.1899418431235487,,13.2
1923-11-01,44.45097127171692,6.944947185598251,0.6101737608327397,,9.0
1923-12-01,35.175188340686205,4.024911671751227,2.144965875700728,,7.9
1924-01-01,34.56738674919054,4.391519029433803,3.1537280443484246,,10.2
1924-02-01,43.18583166654977,6.038937098582323,1.7125897069351284,,15.0
1924-03-01,38.13385862349527,4.372079611190743,4.314675376164455,,19.3
1924-04-01,45.650689233719014,6.64448433112281,1.3350966015831645,,67.2
1924-05-01,56.41802596750843,11.569879910997154,0.33499067937589705,,91.0
1924-06-01,61.68383391924552,14.894561357304168,0.0,,12.6
1924-07-01,66.83973756723428,18.58162510238995,0.0,,3.8
1924-08-01,63.575191134225214,16.742438814563645,0.002694989873607152,,1.8
1924-09-01,60.65670316929656,15.212653588963047,0.01951905171836549,,1.2
1924-10-01,46.02625550076792,6.682383660473645,5.054084665277021,,4.7
1924-11-01,42.1127148658431,5.90293637395642,3.623438304063414,,21.5
1924-12-01,34.03321235792252,3.016151947877772,6.255150354255326,,22.8
1925-01-01,35.81812869464006,3.8876744151659293,2.1403860815158167,,21.2
1925-02-01,38.71558310188057,3.9025444883960314,10.508326576628257,,106.0
1925-03-01,41.839373281962324,5.604908432030488,5.606869207144032,,77.5
1925-04-01,44.24560170890789,5.071056046597571,4.306297070182817,,180.0
1925-05-01,51.76864620719891,7.775414964298852,1.968651945983785,,261.0
1925-06-01,58.68156915775306,11.726058644630427,1.0152821598572863,,147.0
1925-07-01,67.37646533467759,18.006693544954167,0.33006395433519026,,48.9
1925-08-01,62.23085932164312,15.020590634569116,0.3930478919369134,,15.2
1925-09-01,54.396405586529,10.78588852430734,0.4598728621827599,,4.6
1925-10-01,48.2299960179734,7.690659856673804,2.4572419023040184,,7.9
1925-11-01,41.14097652045366,5.244551572184981,1.8247464048012785,,8.2
1925-12-01,40.08563651070809,5.229476813428758,2.5298752328109413,,11.8
1926-01-01,36.10825591681276,4.587376376159939,4.8113115054398925,,9.5
1926-02-01,38.82451999334734,3.747582581913992,9.553199480372575,,62.9
1926-03-01,44.52285968915655,5.9232080946261965,0.785075810094954,,55.0
1926-04-01,49.12082165791695,5.964682593808352,7.313166001400049,,217.2
1926-05-01,53.366093048716344,9.437771184258883,0.9403299211605421,,173.2
1926-06-01,65.54615174061671,17.40974988028256,0.2705369259665165,,48.1
1926-07-01,68.73856208000745,19.739506384036886,0.2679565838624708,,10.5
1926-08-01,67.35135893283203,19.15398782944468,0.0,,3.5
1926-09-01,59.06453130671437,14.512527207291733,0.0,,2.0
1926-10-01,53.43032291322578,10.625250415059153,0.58823277087862,,2.1
1926-11-01,46.388961122526176,6.704155379552237,11.417845626974675,,30.8
1926-12-01,34.45338788467977,3.1562624792939182,2.3159285491799513,,26.9
1927-01-01,36.44367203256325,3.751537084358242,5.341669779573966,,33.1
1927-02-01,37.23879614939495,2.6478243872686797,11.97687846127893,,136.7
1927-03-01,38.979119456906716,4.139863329100028,3.342677965713072,,87.3
1927-04-01,44.14452141323869,5.9610060261227025,5.444781365162693,,179.1
1927-05-01,50.76471395988554,8.983008135632078,1.0387957279681026,,295.7
1927-06-01,61.23754063964823,13.287922277029356,0.6001430457881809,,225.6
1927-07-01,66.8496237980008,18.55637854576132,0.05202992556147113,,53.6
1927-08-01,63.27747369983031,16.963818116138317,0.0759754692729411,,10.3
1927-09-01,56.193608811539946,12.471256035769592,0.25558907079595194,,2.6
1927-10-01,52.69106755300349,10.097841804613093,5.285014981449415,,9.3
1927-11-01,44.6149665856808,5.423841208117475,4.540790149713578,,43.4
1927-12-01,36.26193121112381,3.6527603026069873,4.061407674478654,,22.2
1928-01-01,38.13634274382424,4.7272108705764895,2.903464124603917,,21.4
