Date,T,V,P,S,F
1949-09-01,60.838082723990226,15.681412403994903,0.20189910015780102,,65.1
1949-10-01,49.3549871277837,9.504941675754779,0.24477963438370615,,59.6
1949-11-01,46.41720182949843,7.878092139323239,3.2453629749108406,,80.6
1949-12-01,32.20754817000042,3.3071765892845155,2.722871284040993,,77.4
1950-01-01,32.0,1.7652098193761074,12.85083526446238,,333.0
1950-02-01,35.70023818617395,3.478461202538241,7.239712473037025,,568.0
1950-03-01,36.61054110777223,3.8058814344695038,6.434567648840869,,557.0
1950-04-01,45.467199206233715,7.373432075074483,3.663536027199969,34.2111111111111,834.0
1950-05-01,51.73703301363334,10.193353297445974,2.4051493556246175,47.75714285714285,698.0
1950-06-01,57.694902438803496,12.365458577379039,0.7289779044505008,,318.0
1950-07-01,68.38737050287956,19.68264729259517,0.025619348263806532,,138.0
1950-08-01,66.98883153291798,20.267221598321953,0.24324261271573272,,98.1
1950-09-01,59.29344674438962,13.591533668810612,0.7182459751694842,,79.4
1950-10-01,50.66587179104416,8.237025630689581,7.713054747769382,,178.0
1950-11-01,44.37157049916483,4.70835901007484,11.427470005666668,,767.0
1950-12-01,39.91068603758202,3.0611176783254663,9.709690639558685,,1090.0
1951-01-01,32.0,2.3443150559188264,8.966898840017814,,668.0
1951-02-01,34.43597523436094,2.8843709571949896,6.277695554146086,,768.0
1951-03-01,37.15820508420223,5.0772969430267105,2.846577926704076,,522.0
1951-04-01,47.72370289760974,7.226642762973246,2.3144533090573245,26.500000000000004,601.0
1951-05-01,51.671804360870716,8.4296699966385,2.4989844630962796,43.76,546.0
1951-06-01,61.59951997162644,14.281152944886431,0.07535086901606557,,230.0
1951-07-01,66.70940433618972,19.456660434707366,0.0,,134.0
1951-08-01,65.26609474940966,18.699228891149527,0.3793586820867695,,101.0
1951-09-01,63.32589060490306,17.697188007105712,0.11120433735661725,,86.0
1951-10-01,48.140621909395875,7.585247848454018,4.595481825680537,,108.0
1951-11-01,39.664139560513235,4.203707102003426,7.6288502729347005,,191.0
1951-12-01,32.0,2.0540632004929402,14.802636426505853,,644.0
1952-01-01,32.0,1.4925009102716311,14.731863467394643,,532.0
1952-02-01,32.14663301472765,2.535119849522753,8.52946354834238,,830.0
1952-03-01,32.0,2.586733140071708,7.78382451650176,,677.0
1952-04-01,44.786170929501324,6.165854650860065,1.4696613338223163,63.08,1830.0
1952-05-01,52.97318716042318,9.781865005460014,1.752385983693263,76.10000000000001,1690.0
1952-06-01,55.2633541271399,9.953294565508795,1.6831253724949031,,820.0
1952-07-01,69.14736761867053,18.47839857099932,0.8578250939230877,,336.0
1952-08-01,65.32640483892158,17.944591318768534,0.06393708877413473,,176.0
1952-09-01,61.75757026495839,14.948628710703622,0.49405771307665175,,128.0
1952-10-01,56.16469543094199,12.39986998367877,0.35798844643382377,,107.0
1952-11-01,37.80523571373351,4.904205864099534,2.9541220043032306,,110.0
1952-12-01,32.0,1.8370657023603831,13.31617249700961,,275.5
1953-01-01,37.01857722919317,2.8514572196148946,12.954270455575651,,1260.0
1953-02-01,36.69473121826733,4.594995072174131,0.43882148577221136,,352.0
1953-03-01,37.65973573439923,4.356098271569922,5.652753124080857,,443.0
1953-04-01,42.297283402114246,5.65981865178331,5.412674011564204,31.385,738.0
1953-05-01,44.1347189912002,5.423703724986282,3.883842000280934,53.56,793.0
1953-06-01,53.2348349023038,8.844498130771214,1.2813680175538722,,620.0
1953-07-01,67.41193271534698,19.709368503227523,0.0571851675912651,,254.0
1953-08-01,62.341647347260036,15.396712846620229,0.4893022492451071,,143.0
1953-09-01,64.42592745367392,17.07128643207548,0.01655677136364823,,120.0
1953-10-01,49.979235266031495,8.982569734301524,2.0422790373926483,,108.0
1953-11-01,41.76417975709223,3.9974070166282614,5.757730245675362,,194.0
1953-12-01,36.82397181558449,4.0607021113315565,1.9055988133297204,,168.0
1954-01-01,32.953691695224954,2.484448428919365,10.400505273452998,,321.0
1954-02-01,39.71305893065863,5.089012682924477,7.87755435535454,,504.0
1954-03-01,35.41874034536363,3.655384351484401,7.174913930916513,28.605263157894736,766.0
1954-04-01,47.80283064568427,7.318487637480259,5.227582100740869,32.364999999999995,1020.0
1954-05-01,55.36925711449897,11.538100408436717,0.08881423625660184,38.45714285714286,559.0
1954-06-01,56.35999855769674,11.246945022880187,1.8949698153437455,,241.0
1954-07-01,66.89964134475055,18.789214419795396,0.00016846542273805647,,145.0
1954-08-01,61.37013194391265,15.784745032613099,0.296337706357659,,108.0
1954-09-01,57.775127813147236,14.282999643540103,0.31110087723701285,,96.0
1954-10-01,50.05825565039525,9.669208946942051,0.34591632284028667,,89.0
1954-11-01,42.996770497141554,5.580955633865776,5.255090383162041,,148.0
1954-12-01,32.32573760512365,2.6413905816895342,7.3271969707041205,,220.0
1955-01-01,32.0,2.174502385548069,5.207402004851871,,187.0
1955-02-01,32.0,3.4565632667580157,3.2460665346271136,17.22941176470588,159.0
1955-03-01,36.58397296561013,4.841384401962191,1.7628968778829346,19.88235294117647,277.0
1955-04-01,37.671193124204095,4.1974692893434575,5.374906607611527,18.99,347.0
1955-05-01,50.95492259175005,9.264011573134795,0.8607654265984113,39.41428571428572,537.0
1955-06-01,58.511015635062634,12.334010975853708,0.36810583524120666,,231.0
1955-07-01,62.76658535569256,15.314040365812325,0.15688074234035806,,115.0
1955-08-01,67.01127992038644,21.46094794803093,0.0,,84.9
1955-09-01,60.47039295940537,16.763586954264262,0.9677402365912394,,77.1
1955-10-01,52.571016406107404,10.326283011576928,1.1886869280821695,,74.1
1955-11-01,38.81427398195305,4.3404777048570775,5.006580967399803,,111.0
1955-12-01,34.25637533015307,1.8058183375878503,25.4742695017366,,1960.0
1956-01-01,32.881135139064305,1.6216474480136527,14.943947240531173,,1370.0
1956-02-01,32.0,2.8746752915365774,10.268140040608843,30.4235294117647,748.0
1956-03-01,37.66323279811086,4.939281258811608,0.7292015878959165,,717.0
1956-04-01,43.13356911864258,5.357415083165441,2.4480954092921863,46.44000000000001,898.0
1956-05-01,50.98962903798981,7.327733719822793,3.510509152442176,58.47142857142857,1060.0
1956-06-01,59.05704002931197,13.079459886256952,0.3662465475944489,,513.0
1956-07-01,66.8315720378236,17.583874614193924,0.31367579783538596,,261.0
